,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
272,-0.10916519,-1.7936027,-0.22649056,0.20699888,-2.0950859,5.5852046,-0.48742837,-12.96245,-0.7346584,-1.5576853,-4.4111547,2.7211797,2.3312562,0.21015859,-1.5899783,0.87570506,-0.098570965,-0.66117346,0.93714195,0.46495384,-0.25104874,0.05124855,0.14469123,-0.084192306,-4.4554006e-05,0.5848654,1.0473924,-0.08610166,-0.9589221,-0.62882495,0.21933079,-0.55417883,1.080647,-0.31043616,-0.31354305,-0.16036415,-0.007572025,-0.22457454,0.3910982,-0.069726035,0.60612446,-0.18954514,0.15665004,0.072286874,0.29629767,-0.36193037,0.0010408163,-0.47248495,0.01982908,0.011129484,-0.008175045,-0.00047163293,0.029141687,-0.025552427,-0.16897352,-0.032672085,0.021966234,0.03570485,0.04034137,0.012425866,-0.053969346,0.005827464,0.05036451,-0.017174229
273,-0.62273324,-0.5638244,-0.6398078,0.16447087,-2.211271,1.5880764,-0.20781116,-4.2937684,-0.54234606,-0.615062,-3.4168184,0.9484856,0.9072468,0.13910423,-0.50384057,0.33166307,-0.06897792,-0.65134776,0.58156765,0.20003088,-0.2881054,-0.18088037,-0.32536027,-0.3148319,-0.08534516,0.2491267,1.0649722,-0.110545516,-0.49319503,-0.46882212,0.14203754,-0.3721441,0.25841713,-0.28564465,-0.054874547,-0.11533501,-0.15053448,-0.12534946,0.092785805,-0.3024956,0.33084488,-0.25042567,0.013271801,-0.19573675,-0.021787386,-0.12638363,-0.08129516,-0.33519006,0.07208415,0.024212748,-0.026682079,-0.012080219,-0.026401266,0.00815922,-0.033837467,0.039147824,-0.06901091,-0.14018053,-0.04698334,-0.105565846,0.0050103813,-0.079835504,-0.0656895,-0.008625887
274,0.26413,-0.61209184,-0.6168314,0.07969764,-1.7647808,2.1369572,-0.24620958,-5.344319,-0.6431401,-0.7743906,-2.6627166,1.0563346,0.9092976,0.08507311,-0.7183516,0.21169382,-0.13536519,-0.4830693,0.3063087,0.047638543,-0.23589237,-0.1706903,-0.30587003,-0.24471685,-0.13339321,0.061265454,1.2492279,-0.18027617,-0.3587347,-0.33294064,0.09209634,0.4973352,0.25231773,-0.2507596,-0.17506921,-0.09141916,-0.16969678,-0.07177206,0.07626617,-0.3454707,0.20893326,-0.15564415,-0.05922578,-0.1407683,0.07709778,-0.20215979,-0.21876535,-0.3355524,0.057189647,0.031812735,-0.05113711,0.041555975,-0.059270535,0.01431454,-0.11515288,0.071818955,-0.094038755,-0.2103478,-0.09085284,-0.10680037,0.049324654,-0.056671266,-0.08896615,0.011205051
275,-0.84042466,-0.7559235,-0.5150916,0.23075286,-2.5177858,2.3014488,-0.22569792,-6.097264,-0.4179256,-0.76099634,-4.473543,1.4007205,1.3858367,0.2631153,-0.6662377,0.5978681,-0.057057332,-0.8303597,0.9634005,0.4473666,-0.31076232,-0.120119914,-0.08460531,-0.25483418,-0.01843152,0.5592038,1.0258467,-0.07905806,-0.79789686,-0.616458,0.23924607,-0.51895875,0.53830296,-0.3090315,0.044694148,-0.121174924,-0.19490448,-0.25867793,0.1752404,-0.14152335,0.49612662,-0.28983742,0.18660302,-0.11828637,0.02424445,-0.12477388,0.10074602,-0.36552078,0.030545883,0.006694995,-0.0030801743,-0.018787678,0.014447115,-0.005083602,-0.06816727,-0.006259769,0.0019005835,-0.030895576,-0.0076323375,-0.025767691,-0.05667831,-0.025313847,-6.311387e-05,0.030078229
276,-0.59240437,-0.6065633,-0.57994103,0.23440838,-2.6154847,1.696291,-0.19378856,-4.832606,-0.35110003,-0.61339355,-4.48311,1.1476899,1.2200999,0.24086007,-0.49816,0.5268289,-0.04196214,-0.86847043,0.9641329,0.45216638,-0.33644807,-0.14508218,-0.14575997,-0.29898417,-0.024429943,0.5197073,0.86528826,-0.05517929,-0.78637326,-0.6112076,0.21432535,-0.45761627,0.44660935,-0.30245093,0.113797605,-0.09701291,-0.23017573,-0.26741654,0.1180444,-0.15213852,0.46610382,-0.300252,0.17777179,-0.16409576,-0.038845744,-0.057540238,0.11988483,-0.33312982,0.025251187,0.0067713484,-0.019449137,-0.025500394,0.0035588518,-0.001676824,-0.100244805,-0.017700605,-0.011362188,-0.027367547,-0.0072319806,-0.01826722,-0.047060072,-0.041230757,-0.005090609,0.02437919
277,-1.1527843,-0.24368082,-0.74059045,0.115394376,-2.330184,0.5090921,-0.13607244,-2.1078103,-0.36602953,-0.3492272,-3.4104538,0.50202423,0.584002,0.19487941,-0.1951951,0.14744839,-0.110422395,-0.6970297,0.57432246,0.2147444,-0.35242063,-0.15652071,-0.4353203,-0.3707768,-0.11234016,0.25792295,0.42623663,-0.17738615,-0.42032796,-0.44932774,0.13253403,-0.19915485,0.049562387,-0.3418808,0.02679668,-0.11430351,-0.24115199,-0.1174263,0.020010808,-0.29928505,0.31762975,-0.28032792,0.037875842,-0.3158478,-0.14329767,-0.03951145,-0.1186662,-0.31646064,0.07850557,0.046733163,-0.076616265,-0.020286158,0.0034783334,-0.00053974986,-0.06316772,0.053450454,-0.06341401,-0.09020781,-0.016447954,-0.13644305,-0.024616774,-0.033822536,-0.005313784,0.015573189
278,-2.060043,-0.3769592,-0.5555608,0.21501498,-2.561155,2.1187248,-0.24940547,-5.7280273,-0.37973857,-0.7299831,-4.46344,1.3568184,1.3680358,0.20788589,-0.6126736,0.6069861,-0.05987997,-0.8447145,0.92990315,0.48743767,-0.30124134,-0.09086322,-0.09412015,-0.30468833,0.015922787,0.5191996,0.8540511,-0.03941135,-0.80303705,-0.63194627,0.2120953,-0.8069735,0.4938086,-0.28633922,0.07179622,-0.07617882,-0.19676584,-0.25253385,0.15329435,-0.13442053,0.49626258,-0.29509154,0.16854662,-0.12692133,-0.011432927,-0.0481594,0.13501523,-0.3255428,0.029732455,0.03906134,-0.003937401,-0.024266973,0.008563489,-0.00317223,0.054489076,-0.019115053,0.033410087,-0.05372581,0.027490698,-0.0043016337,-0.011176467,-0.0632513,-0.026212037,0.0057700574
279,-0.45139694,-1.7848868,-0.19756588,0.21434265,-2.0582201,5.899241,-0.48409635,-13.637863,-0.76119334,-1.6387328,-4.412627,2.8264208,2.4124513,0.24428177,-1.6925626,0.8829393,-0.12207362,-0.63393575,0.9218183,0.46735394,-0.24137112,0.07612851,0.16873583,-0.060619414,-0.02246021,0.59725046,0.7779341,-0.12059407,-0.9743661,-0.63363236,0.23818399,0.5010309,1.1335417,-0.33034799,-0.37314272,-0.20168361,0.0032252744,-0.20568621,0.4197626,-0.05649973,0.6310058,-0.18433596,0.16887677,0.0714075,0.31669548,-0.41002128,-0.037749335,-0.5100827,0.030928306,0.009536743,-0.014591992,-0.011927914,0.034293078,-0.023524083,-0.08507921,-0.03351292,0.00940606,0.07120824,0.042715408,0.014454607,-0.06674425,0.026818417,0.08522988,0.00015435368
280,-1.9203033,-0.44945794,-0.5884621,0.21732904,-2.6383517,1.5544729,-0.21158214,-4.575809,-0.32909614,-0.5876204,-4.5061827,1.1157244,1.1992035,0.20601067,-0.44606352,0.51651937,-0.04548087,-0.8827479,0.957168,0.46781802,-0.36831626,-0.13665569,-0.1559026,-0.32568774,-0.01597549,0.51759046,0.6795107,-0.066527925,-0.7859054,-0.5996307,0.21334925,-0.72262645,0.41481853,-0.27764946,0.12255143,-0.06920848,-0.25444144,-0.2944721,0.09315378,-0.16283706,0.47815377,-0.3196691,0.15490015,-0.15887563,-0.03695154,-0.016816303,0.11125599,-0.31395996,0.024537332,0.039960694,-0.020564891,-0.032484774,0.018074803,-0.007846333,0.061503753,-0.0076861084,0.0029053017,-0.054081768,-0.001391314,-0.032547325,-0.034262244,-0.08976987,-0.04901414,-0.00011189282
281,-1.092824,-0.63560295,-0.57983184,0.21507284,-2.6081223,1.7583092,-0.21632302,-4.9915566,-0.34175038,-0.638857,-4.4737053,1.1783694,1.2433665,0.23201683,-0.51350063,0.54065675,-0.0452726,-0.86103654,0.9532421,0.45671707,-0.33567873,-0.12110169,-0.14072222,-0.3052338,-0.012710879,0.5218125,0.9743577,-0.06140723,-0.78641206,-0.6065433,0.20698489,-0.70308185,0.45120195,-0.30261177,0.09779365,-0.080521084,-0.22404145,-0.25911343,0.11576335,-0.15411118,0.478265,-0.30238774,0.18081827,-0.16469839,-0.025207076,-0.05074355,0.12862165,-0.33103448,0.024712913,0.014574461,-0.025631107,-0.016425401,0.007458873,-0.010345031,-0.06831469,-0.014634594,-0.007707849,-0.025737956,0.0022232458,-0.019836333,-0.047462963,-0.049857657,-0.011438761,0.019842453
282,-1.041686,-0.34344915,-0.60048425,0.24027227,-2.623221,1.5930297,-0.18271562,-4.5754395,-0.35593474,-0.5902827,-4.4714527,1.1300166,1.1883013,0.25291604,-0.46059105,0.54436547,-0.041720666,-0.8711128,0.9669328,0.4562568,-0.32073477,-0.14755265,-0.1513362,-0.3004945,-0.0068964977,0.52785873,0.6858494,-0.037346542,-0.782295,-0.6112569,0.22084099,0.0468632,0.423382,-0.29572657,0.116552815,-0.083146594,-0.22343105,-0.24896872,0.13258046,-0.16404527,0.46941403,-0.30385464,0.19282535,-0.16135983,-0.06415112,-0.04247693,0.15577443,-0.32251948,0.021501102,0.008601084,-0.0016675815,-0.016442612,0.0051727444,0.005156409,-0.10118756,-0.0053185374,0.008054145,-0.046551064,-0.0047357753,-0.029783277,-0.06101632,-0.031946898,-0.007644251,0.046074275
283,-0.38684297,-0.33279902,-0.6725196,0.07986022,-1.9267285,1.3638017,-0.20490226,-3.7455318,-0.533159,-0.5927142,-2.7633386,0.72297025,0.7058222,0.09380561,-0.49989602,0.13973472,-0.110654876,-0.57071114,0.36094615,0.10628858,-0.27576816,-0.21918637,-0.31850848,-0.2814226,-0.12007388,0.08397251,1.0617687,-0.16184384,-0.33111095,-0.30099854,0.08157594,0.08367401,0.12439258,-0.21790893,-0.06316105,-0.028010625,-0.24171376,-0.106599875,0.022600908,-0.36841646,0.17349653,-0.19811174,-0.056556456,-0.18378845,-0.0015919358,-0.114250876,-0.15525304,-0.2728051,0.027900644,0.022123896,-0.049154367,0.043266743,-0.06192942,-0.020768717,-0.10460164,0.08852956,-0.072053954,-0.22018607,-0.1073725,-0.15504616,0.051027022,-0.049548056,-0.12644756,0.014825083
284,-1.8906801,-0.6177237,-0.54310584,0.23976612,-2.5531313,2.1766534,-0.23848064,-5.8277497,-0.40380895,-0.7402514,-4.486596,1.3474779,1.3658667,0.23387697,-0.63293743,0.5832245,-0.03960602,-0.832402,0.96074116,0.45286065,-0.32561058,-0.12239553,-0.103300326,-0.27227777,-0.012491759,0.52397555,0.6378776,-0.06979294,-0.80682665,-0.60257334,0.22120605,-0.20241022,0.52577794,-0.2927031,0.045831136,-0.09805461,-0.20879292,-0.2663563,0.14348385,-0.16309613,0.49817938,-0.2920879,0.17826132,-0.13143016,0.013193766,-0.09227692,0.11513241,-0.34937346,0.026849397,0.010509163,-0.018792711,-0.01614454,0.012955956,-0.010047976,-0.0032853931,-0.011641972,-0.007709667,-0.035969824,-0.014497124,-0.024195125,-0.06440293,-0.06123487,-0.020978592,0.023333296
285,-1.0499732,-0.5216614,-0.58360684,0.22829941,-2.6151187,1.6469543,-0.19318624,-4.7526083,-0.34180164,-0.60578805,-4.483753,1.1307824,1.2019758,0.2515422,-0.48419416,0.5233337,-0.047599506,-0.871024,0.96309763,0.44862467,-0.33949807,-0.14131296,-0.14571904,-0.29968765,-0.019385975,0.5323197,0.7384603,-0.06952249,-0.78115875,-0.603567,0.2228968,-0.20587999,0.44217345,-0.30730847,0.1123974,-0.09167562,-0.23454183,-0.2641362,0.11514605,-0.15857245,0.47495246,-0.30051985,0.18368632,-0.17066148,-0.031990636,-0.059850007,0.122630194,-0.33583283,0.030369062,0.0064164847,-0.021063425,-0.02093038,0.0112211555,-0.0043755807,-0.093079254,-0.011200808,-0.017675214,-0.03264959,-0.011163875,-0.024433011,-0.059988566,-0.04431865,-0.010511156,0.029101405
286,-1.2168398,-0.4977082,-0.59504354,0.22062208,-2.6555755,1.5336273,-0.18169728,-4.4940686,-0.33857003,-0.5892502,-4.467632,1.0841913,1.1587784,0.22708318,-0.45238924,0.5384565,-0.04562692,-0.8925656,0.97291034,0.46793306,-0.31659758,-0.1492908,-0.14229657,-0.31802118,-0.014977921,0.51909584,0.71383595,-0.040791884,-0.775999,-0.61999834,0.19451225,-0.06812501,0.41622147,-0.31072184,0.13668236,-0.0825004,-0.24353312,-0.27317408,0.10351895,-0.1461236,0.46385345,-0.3186569,0.18645744,-0.19784689,-0.04887605,-0.023875736,0.12864684,-0.32999998,0.05431027,0.019508459,-0.016404256,-0.030685883,0.0024376586,0.0064144805,-0.11397748,-0.0043848753,0.0006084591,-0.053539097,0.0016627461,-0.022950018,-0.035995156,-0.041977048,-0.014060322,0.017110612
287,-1.061,-0.4421764,-0.65847266,0.10903237,-2.2246683,1.0871979,-0.17401218,-3.4607303,-0.34436047,-0.5286429,-3.5109234,0.7429527,0.78833795,0.1746943,-0.42257398,0.28563967,-0.06661006,-0.7312746,0.51235414,0.2535562,-0.28871608,-0.13596353,-0.28061488,-0.37608802,-0.03266808,0.25616452,0.81462264,-0.07407641,-0.49943253,-0.4833339,0.21170159,-0.14519441,0.1187116,-0.29897484,0.10932824,-0.05054024,-0.14038768,-0.17160007,0.03949747,-0.36452234,0.301994,-0.24508372,-0.015094899,-0.0935667,-0.11161515,-0.06199433,0.038260087,-0.30902183,-0.02013395,-0.0013286024,0.021730043,0.013228102,-0.011014,-0.040913317,-0.088662684,-0.067276925,0.009412073,-0.14867425,-0.097484134,-0.10642802,0.06890422,-0.029845152,-0.10732971,0.0018826202
288,-1.3204651,-1.059248,-0.46394163,0.2265005,-2.4508164,3.1004288,-0.29982767,-7.7687144,-0.49809337,-0.9631759,-4.4631376,1.7144744,1.616568,0.22363973,-0.89478487,0.65207094,-0.06065634,-0.79560363,0.9478479,0.4542917,-0.30527973,-0.05939728,-0.052418284,-0.2309036,-0.009193698,0.54093117,0.8809972,-0.058502764,-0.8627918,-0.6103438,0.21639013,0.56250334,0.6806957,-0.29612282,-0.06518427,-0.10993796,-0.14833748,-0.2401774,0.21718034,-0.13223381,0.52734476,-0.26562062,0.17901005,-0.084159866,0.06693391,-0.15498748,0.08528617,-0.3871907,0.024220966,0.015906326,-0.0140490085,-0.014887653,0.011488803,-0.012853287,-0.041927323,-0.021655865,-0.00046174973,0.00527595,0.013569705,-0.017082624,-0.06348565,-0.03171165,0.019862123,0.024147805
289,0.22347724,-0.5080766,-0.6608803,0.059323795,-1.803088,1.1788863,-0.1490328,-3.238085,-0.6126792,-0.54873455,-2.3528388,0.5650166,0.5213785,0.06864424,-0.47468132,0.043701,-0.14864697,-0.51114094,0.23039377,0.020866852,-0.2834672,-0.2488872,-0.38635758,-0.28067148,-0.17692022,0.0015436262,0.94732326,-0.23418865,-0.22464357,-0.23456594,0.06245269,-0.30123478,0.0036314465,-0.2170505,-0.09351786,-0.08460599,-0.22503428,-0.101904385,0.009041641,-0.42370248,0.13705164,-0.1897316,-0.1232219,-0.20245777,-0.00850261,-0.17660785,-0.28155768,-0.31382787,0.07182336,0.043351967,-0.039881617,0.031608175,-0.06594213,0.02604106,-0.100611955,0.10152608,-0.09369818,-0.28618214,-0.13919409,-0.1674524,0.039237224,-0.051889304,-0.12889239,-0.006344393
290,-1.8346784,-0.79397243,-0.5048166,0.22677757,-2.5067143,2.4019456,-0.23104103,-6.349816,-0.41281873,-0.7895297,-4.4747286,1.4286937,1.4104686,0.2732495,-0.700123,0.58697426,-0.08519234,-0.82769895,0.953856,0.46113032,-0.31944755,-0.09867574,-0.080195636,-0.2490474,-0.037733167,0.55711055,0.6751145,-0.10726008,-0.8081177,-0.60856,0.24055569,0.46379423,0.5607868,-0.3229636,0.01823347,-0.13047254,-0.20178057,-0.25909755,0.1773797,-0.13107708,0.5178921,-0.2851166,0.18772094,-0.13796684,0.038100544,-0.1378012,0.06567955,-0.37972915,0.043794416,0.015021071,-0.021211155,-0.029459517,0.024344467,0.006097637,-0.06156747,-0.0050555095,-0.013946615,-0.02180998,-0.0027137175,-0.018486872,-0.06479271,-0.022563346,0.008599386,0.026830453
291,-0.44566703,-0.26984888,-0.6874216,0.10056123,-2.212941,0.790166,-0.14476475,-2.6531422,-0.39714032,-0.4113385,-3.2973912,0.61312723,0.6794019,0.1582385,-0.30947676,0.22478169,-0.10920201,-0.69111526,0.5589155,0.2277975,-0.3212232,-0.24113646,-0.31626546,-0.31558552,-0.10135082,0.1950491,0.85718966,-0.15368521,-0.47642395,-0.40014663,0.121888064,0.055875063,0.1284261,-0.25530678,0.048605632,-0.044955425,-0.28661025,-0.18631515,-0.003738977,-0.26695493,0.23642138,-0.24541076,0.038089722,-0.22062346,-0.06217527,-0.031448476,-0.03919951,-0.28685224,0.028725985,0.017534457,-0.023717701,0.025082484,-0.048341908,0.018550433,-0.08930411,0.06743253,-0.064000405,-0.18405679,-0.06448701,-0.08466325,-0.0098648295,-0.055757754,-0.05578471,0.03320575
292,-0.7972599,-0.716025,-0.5869398,0.18228905,-2.105546,2.0987585,-0.1889507,-5.266285,-0.6216544,-0.7617613,-3.3293164,1.0897243,1.026149,0.17487308,-0.6623193,0.38369647,-0.048377234,-0.64530617,0.5978649,0.21649198,-0.2315356,-0.25382698,-0.14688587,-0.22685817,-0.075399846,0.2412093,1.0190653,-0.12893215,-0.51602554,-0.43118134,0.17080736,-0.09628683,0.31104568,-0.25724316,-0.042743765,-0.13045704,-0.210784,-0.15968922,0.12332962,-0.29387826,0.2680066,-0.2435132,0.033027537,-0.14032161,0.041980457,-0.17225432,-0.04234416,-0.36146447,0.070669204,-0.0075752214,0.038347304,0.026866727,-0.060204428,0.0133553445,-0.07677172,0.05815144,-0.028170682,-0.18100509,-0.14768234,-0.1054533,0.0045238007,-0.031156808,-0.08656813,0.06330448
293,-0.2378478,-2.0447164,-0.0257086,0.13050023,-1.0497894,8.131685,-0.6714009,-17.824791,-1.267002,-2.2140768,-2.6238027,3.4260404,2.6338308,0.054270156,-2.462973,0.7994074,-0.21260558,-0.1491478,0.30332106,0.082022086,-0.068836674,0.07402709,0.20644388,0.09600378,-0.13071887,0.16847754,1.0875535,-0.23035356,-0.6447404,-0.34538534,0.06361271,0.35719585,1.2570856,-0.21937615,-0.8132037,-0.2435208,0.21519287,0.03227696,0.5082567,-0.1796298,0.37647212,-0.0034965295,-0.06490691,0.204835,0.58550346,-0.71319526,-0.3584923,-0.5806352,0.06808606,0.00082182884,-0.056384176,0.07003899,-0.07221287,-0.0149562135,-0.005192697,0.04169938,-0.10207686,-0.09588744,-0.04392852,-0.00031469017,0.020257672,0.052002937,0.012308203,-0.08226373
294,-0.83329916,-1.5300921,-0.3309382,0.043256655,-1.305013,4.7770247,-0.44155508,-10.728303,-0.9291705,-1.4101514,-2.2939878,2.022412,1.5689616,0.064469285,-1.5199702,0.37450367,-0.21213679,-0.32010108,0.20362243,0.07664225,-0.21539488,-0.0882859,-0.090423375,-0.092117175,-0.15181175,0.04211293,1.2404315,-0.24831545,-0.3876137,-0.23089781,0.06083519,0.77559555,0.6160576,-0.20360343,-0.4674753,-0.11508071,-0.006119296,-0.046347283,0.2506215,-0.30655527,0.2144807,-0.06637907,-0.13361286,0.011193275,0.30553758,-0.4188823,-0.3224631,-0.4164132,0.01913771,0.005110979,-0.014597565,0.09352851,-0.07927257,-0.023964204,0.040499642,0.06554885,-0.0704983,-0.20675027,-0.08330286,-0.12918454,0.04010387,-0.00026617944,-0.08390144,-0.041167505
295,-1.3692594,-0.08947161,-0.67189884,0.2372751,-2.7379975,0.7606281,-0.13875529,-2.8886523,-0.24952345,-0.39786068,-4.497921,0.7810576,0.9645513,0.24477634,-0.23321164,0.46484584,-0.02865952,-0.91005385,0.9608228,0.45886922,-0.35245103,-0.18449385,-0.20646936,-0.35671273,-0.025150683,0.5006042,0.4991529,-0.057047606,-0.7407233,-0.6054767,0.2067175,-0.10816109,0.29184306,-0.29776153,0.21018565,-0.071573064,-0.2829641,-0.2706441,0.0481194,-0.17614126,0.44481573,-0.33189833,0.18164007,-0.22434494,-0.102393895,0.020711549,0.15837176,-0.29122457,0.029250003,0.011006661,-0.028031155,-0.027128678,-0.00026591867,0.0014605746,-0.08762902,-0.0063103363,-0.017751992,-0.056436613,-0.01368501,-0.022640472,-0.041084953,-0.06919557,-0.03732779,0.02826447
296,-1.776767,-0.16030936,-0.66499716,0.23251615,-2.738485,0.7660647,-0.12851894,-2.9072156,-0.24960442,-0.3878257,-4.494835,0.7697339,0.9581827,0.24674019,-0.24195352,0.4377318,-0.02638506,-0.9146291,0.9609932,0.43552953,-0.359904,-0.17968374,-0.2282318,-0.35821122,-0.03401358,0.50493586,0.45636082,-0.046803124,-0.7538136,-0.6024421,0.20840771,0.107298136,0.30198553,-0.3039251,0.20903105,-0.071836516,-0.2730015,-0.26396823,0.048784945,-0.17029965,0.43142426,-0.31738138,0.18975681,-0.2203834,-0.12068401,0.013489969,0.15327384,-0.2994298,0.014232546,0.0007914081,-0.028919786,-0.027764749,-0.009499088,-0.002501525,-0.068791986,-0.023016915,-0.027557597,-0.019952357,-0.013647668,-0.021730458,-0.04810004,-0.051572267,-0.0050279945,0.04222016
297,-0.69335485,-0.8666364,-0.5119104,0.043754525,-1.5688965,2.5847292,-0.28427675,-6.21749,-0.7198791,-0.88097703,-2.3434012,1.1576282,0.9701469,0.051170733,-0.9230431,0.23896128,-0.15072796,-0.42464915,0.2076388,0.019963946,-0.19569393,-0.20058618,-0.22140673,-0.19479954,-0.12966733,0.012472555,1.4485829,-0.19983977,-0.28319702,-0.23008016,0.059145894,-0.074404895,0.29136744,-0.19806731,-0.22605392,-0.051888578,-0.13268596,-0.06271162,0.07200226,-0.35750058,0.14991626,-0.13142262,-0.07401577,-0.097903065,0.18023348,-0.26250634,-0.18974751,-0.3319611,0.030809063,-0.004376307,-0.03715358,0.083105735,-0.09885347,0.0011292994,-0.018564194,0.094857424,-0.0977932,-0.30191216,-0.122733615,-0.13709617,0.024660934,-0.06005422,-0.14959536,-0.02657327
298,-1.5699039,-0.7223207,-0.5282184,0.20534453,-2.5385194,2.2840474,-0.23559998,-6.068888,-0.39615387,-0.7847879,-4.455421,1.4222575,1.4059736,0.20592415,-0.6750173,0.5861475,-0.04944655,-0.8568759,0.95730966,0.481934,-0.32281387,-0.12615924,-0.08329904,-0.29525614,-0.021036197,0.5317219,1.1189687,-0.0405709,-0.8360164,-0.63217986,0.18226759,0.25753236,0.55413485,-0.31898373,0.06696839,-0.08360364,-0.20399165,-0.25044066,0.15460192,-0.11299206,0.47838798,-0.28281623,0.14642671,-0.15305743,0.008616306,-0.06439631,0.08906151,-0.3407617,0.059867673,0.027622014,-0.011101797,-0.06485826,0.018653385,-0.01135416,-0.148244,0.0010707676,0.010772988,-0.039854586,0.025601678,-0.016403642,-0.015291348,-0.06325996,-0.011667609,-0.0065549016
299,0.3379326,-2.4088604,-0.15402243,0.21225232,-2.0205796,6.477534,-0.5362982,-14.806978,-0.839332,-1.7851706,-4.410533,3.0376031,2.5675244,0.22129622,-1.8420911,0.9310792,-0.10447088,-0.60306156,0.93225855,0.46597064,-0.23478846,0.104650974,0.20692995,-0.026045516,-0.018218067,0.5866291,0.9337845,-0.115920894,-0.98999625,-0.6254028,0.2199482,-0.4711697,1.215087,-0.32292193,-0.4583031,-0.20872748,0.020563558,-0.21631217,0.44853228,-0.06703734,0.653115,-0.19558042,0.17106986,0.09364574,0.36447766,-0.43861666,-0.044873536,-0.5320667,0.03292467,0.01632452,-0.01751659,0.003417151,0.030346192,-0.038449604,-0.15439746,-0.02428437,0.027907655,0.08571711,0.0397105,-0.006189298,-0.07884092,0.025079645,0.08804729,-0.0032745078
300,-0.7906518,-1.4300376,-0.3642105,0.20875125,-2.3129916,4.0933704,-0.37847313,-9.854847,-0.58466554,-1.2076656,-4.4420996,2.1015463,1.9099635,0.21733841,-1.1858017,0.73754066,-0.05909916,-0.73811185,0.93856657,0.4510185,-0.27111468,-0.022333607,0.035189353,-0.18551265,-0.011864712,0.560869,1.0584698,-0.08015175,-0.8916731,-0.62533665,0.2096631,-0.5426816,0.84483707,-0.32299852,-0.1650765,-0.1379925,-0.094930045,-0.22633806,0.2725274,-0.094089895,0.5506827,-0.234884,0.1735631,-0.03805104,0.1655027,-0.24254408,0.03642483,-0.4271028,0.036098395,0.011945166,-0.024289131,-0.018745374,0.012317903,-0.031646967,-0.13120344,-0.022735119,0.0024567991,0.030353129,0.022141345,-0.0046514757,-0.04678922,-0.029726636,0.032900266,0.0037140772
301,-1.1289397,-1.0617864,-0.4117952,0.2063149,-2.3655102,3.4929636,-0.3248131,-8.606302,-0.5187413,-1.0523177,-4.435257,1.8625395,1.7290437,0.24630883,-1.0113186,0.68709373,-0.066360675,-0.7594336,0.94332606,0.4381348,-0.28379336,-0.040781453,-0.012548499,-0.20120153,-0.014910249,0.56431615,0.8140578,-0.08084146,-0.8548943,-0.62057567,0.22189547,-0.11457276,0.7346598,-0.32619122,-0.093670316,-0.1322647,-0.117494695,-0.22821376,0.24597755,-0.10986247,0.52944523,-0.24577957,0.19023025,-0.059516102,0.11587162,-0.2133424,0.07164508,-0.40855902,0.018942073,-0.0015217662,-0.018030062,-0.005196713,0.008493081,-0.023710892,0.07440734,-0.026866935,0.004680611,0.028095365,0.014269695,-0.0069856904,-0.05950553,-0.0039255396,0.043536827,0.023597036
302,-1.8708937,-0.9779744,-0.49097002,0.2924957,-2.4518385,3.4997323,-0.35347873,-8.550467,-0.5251802,-1.096236,-4.4693995,1.8981986,1.7494462,0.16304205,-1.0248933,0.7622184,-0.07279679,-0.76869464,0.9187426,0.5219158,-0.24862358,-0.03251496,-0.012331627,-0.2416471,0.034156494,0.4664184,0.82340026,-0.015069798,-0.9341511,-0.6395527,0.19047815,-0.1180985,0.75432664,-0.24382313,-0.09468339,-0.108684696,-0.1135978,-0.21443763,0.22551703,-0.13599509,0.56096,-0.2612625,0.16549717,-0.07063028,0.07645415,-0.13521028,0.10445966,-0.37974972,0.03528902,0.019063354,-0.026443578,0.0013220422,-0.0013139918,0.023727119,0.14933838,-0.0668021,-0.013432093,-0.03698016,0.04692378,0.048699506,-0.023759414,-0.061760314,-0.00015898794,0.007825933
303,-0.08789897,-1.3638973,-0.44835314,0.118320875,-1.8035998,3.6993635,-0.3743591,-8.789582,-0.70264,-1.1338148,-3.288522,1.7729883,1.5173168,0.13770309,-1.1223723,0.4765553,-0.14464197,-0.53289306,0.51317227,0.19173789,-0.23559166,-0.07567965,-0.081325784,-0.17217836,-0.09658211,0.24714342,1.3731582,-0.16456637,-0.5782972,-0.41441488,0.1463359,-0.2742139,0.6035967,-0.25411093,-0.24649674,-0.11688929,-0.111414805,-0.12559474,0.21400136,-0.22822943,0.3502711,-0.16495536,0.026073515,-0.0291453,0.20603012,-0.2801447,-0.14450143,-0.39357197,0.03429013,0.026635814,-0.03292409,0.031732265,-0.023459703,-0.001126498,-0.1463125,0.041156374,-0.046921503,-0.119066365,-0.07410216,-0.055441905,0.014271108,-0.01408352,-0.04870028,-0.0005111173
